package,repository,revision,path,line,kind,declaration
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,61,theorem,BSD_E143_card_p3167
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,65,theorem,BSD_ap_p3067
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,67,theorem,BSD_ap_p3079
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,69,theorem,BSD_ap_p3083
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,71,theorem,BSD_ap_p3089
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,73,theorem,BSD_ap_p3109
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,75,theorem,BSD_ap_p3119
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,77,theorem,BSD_ap_p3121
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,79,theorem,BSD_ap_p3137
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,81,theorem,BSD_ap_p3163
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,83,theorem,BSD_ap_p3167
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,89,theorem,BSD_DegreeNonneg_p3067
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,96,theorem,BSD_DegreeNonneg_p3079
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,103,theorem,BSD_DegreeNonneg_p3083
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,110,theorem,BSD_DegreeNonneg_p3089
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,117,theorem,BSD_DegreeNonneg_p3109
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,124,theorem,BSD_DegreeNonneg_p3119
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,131,theorem,BSD_DegreeNonneg_p3121
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,138,theorem,BSD_DegreeNonneg_p3137
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,145,theorem,BSD_DegreeNonneg_p3163
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,152,theorem,BSD_DegreeNonneg_p3167
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,160,theorem,BSD_Hasse_OPEN_p3067
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,162,theorem,BSD_Hasse_OPEN_p3079
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,164,theorem,BSD_Hasse_OPEN_p3083
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,166,theorem,BSD_Hasse_OPEN_p3089
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,168,theorem,BSD_Hasse_OPEN_p3109
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,170,theorem,BSD_Hasse_OPEN_p3119
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,172,theorem,BSD_Hasse_OPEN_p3121
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,174,theorem,BSD_Hasse_OPEN_p3137
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,176,theorem,BSD_Hasse_OPEN_p3163
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,178,theorem,BSD_Hasse_OPEN_p3167
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,183,theorem,BSD_HasseBound_Disc_p3067
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,185,theorem,BSD_HasseBound_Disc_p3079
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,187,theorem,BSD_HasseBound_Disc_p3083
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,189,theorem,BSD_HasseBound_Disc_p3089
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,191,theorem,BSD_HasseBound_Disc_p3109
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,193,theorem,BSD_HasseBound_Disc_p3119
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,195,theorem,BSD_HasseBound_Disc_p3121
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,197,theorem,BSD_HasseBound_Disc_p3137
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,199,theorem,BSD_HasseBound_Disc_p3163
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis810_CLOSED.lean,201,theorem,BSD_HasseBound_Disc_p3167
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,33,lemma,BSD_disc_from_deg_811
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,52,theorem,BSD_E143_card_p3169
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,53,theorem,BSD_E143_card_p3181
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,54,theorem,BSD_E143_card_p3187
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,55,theorem,BSD_E143_card_p3191
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,56,theorem,BSD_E143_card_p3203
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,57,theorem,BSD_E143_card_p3209
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,58,theorem,BSD_E143_card_p3217
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,59,theorem,BSD_E143_card_p3221
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,60,theorem,BSD_E143_card_p3229
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,61,theorem,BSD_E143_card_p3251
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,65,theorem,BSD_ap_p3169
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,67,theorem,BSD_ap_p3181
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,69,theorem,BSD_ap_p3187
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,71,theorem,BSD_ap_p3191
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,73,theorem,BSD_ap_p3203
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,75,theorem,BSD_ap_p3209
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,77,theorem,BSD_ap_p3217
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,79,theorem,BSD_ap_p3221
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,81,theorem,BSD_ap_p3229
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,83,theorem,BSD_ap_p3251
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,89,theorem,BSD_DegreeNonneg_p3169
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,96,theorem,BSD_DegreeNonneg_p3181
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,103,theorem,BSD_DegreeNonneg_p3187
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,110,theorem,BSD_DegreeNonneg_p3191
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,117,theorem,BSD_DegreeNonneg_p3203
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,124,theorem,BSD_DegreeNonneg_p3209
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,131,theorem,BSD_DegreeNonneg_p3217
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,138,theorem,BSD_DegreeNonneg_p3221
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,145,theorem,BSD_DegreeNonneg_p3229
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,152,theorem,BSD_DegreeNonneg_p3251
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,160,theorem,BSD_Hasse_OPEN_p3169
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,162,theorem,BSD_Hasse_OPEN_p3181
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,164,theorem,BSD_Hasse_OPEN_p3187
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,166,theorem,BSD_Hasse_OPEN_p3191
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,168,theorem,BSD_Hasse_OPEN_p3203
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,170,theorem,BSD_Hasse_OPEN_p3209
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,172,theorem,BSD_Hasse_OPEN_p3217
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,174,theorem,BSD_Hasse_OPEN_p3221
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,176,theorem,BSD_Hasse_OPEN_p3229
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,178,theorem,BSD_Hasse_OPEN_p3251
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,183,theorem,BSD_HasseBound_Disc_p3169
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,185,theorem,BSD_HasseBound_Disc_p3181
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,187,theorem,BSD_HasseBound_Disc_p3187
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,189,theorem,BSD_HasseBound_Disc_p3191
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,191,theorem,BSD_HasseBound_Disc_p3203
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,193,theorem,BSD_HasseBound_Disc_p3209
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,195,theorem,BSD_HasseBound_Disc_p3217
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,197,theorem,BSD_HasseBound_Disc_p3221
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,199,theorem,BSD_HasseBound_Disc_p3229
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis811_CLOSED.lean,201,theorem,BSD_HasseBound_Disc_p3251
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,33,lemma,BSD_disc_from_deg_812
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,52,theorem,BSD_E143_card_p3253
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,53,theorem,BSD_E143_card_p3257
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,54,theorem,BSD_E143_card_p3259
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,55,theorem,BSD_E143_card_p3271
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,56,theorem,BSD_E143_card_p3299
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,57,theorem,BSD_E143_card_p3301
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,58,theorem,BSD_E143_card_p3307
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,59,theorem,BSD_E143_card_p3313
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,60,theorem,BSD_E143_card_p3319
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,61,theorem,BSD_E143_card_p3323
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,65,theorem,BSD_ap_p3253
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,67,theorem,BSD_ap_p3257
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,69,theorem,BSD_ap_p3259
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,71,theorem,BSD_ap_p3271
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,73,theorem,BSD_ap_p3299
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,75,theorem,BSD_ap_p3301
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,77,theorem,BSD_ap_p3307
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,79,theorem,BSD_ap_p3313
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,81,theorem,BSD_ap_p3319
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,83,theorem,BSD_ap_p3323
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,89,theorem,BSD_DegreeNonneg_p3253
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,96,theorem,BSD_DegreeNonneg_p3257
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,103,theorem,BSD_DegreeNonneg_p3259
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,110,theorem,BSD_DegreeNonneg_p3271
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,117,theorem,BSD_DegreeNonneg_p3299
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,124,theorem,BSD_DegreeNonneg_p3301
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,131,theorem,BSD_DegreeNonneg_p3307
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,138,theorem,BSD_DegreeNonneg_p3313
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,145,theorem,BSD_DegreeNonneg_p3319
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,152,theorem,BSD_DegreeNonneg_p3323
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,160,theorem,BSD_Hasse_OPEN_p3253
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,162,theorem,BSD_Hasse_OPEN_p3257
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,164,theorem,BSD_Hasse_OPEN_p3259
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,166,theorem,BSD_Hasse_OPEN_p3271
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,168,theorem,BSD_Hasse_OPEN_p3299
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,170,theorem,BSD_Hasse_OPEN_p3301
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,172,theorem,BSD_Hasse_OPEN_p3307
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,174,theorem,BSD_Hasse_OPEN_p3313
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,176,theorem,BSD_Hasse_OPEN_p3319
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,178,theorem,BSD_Hasse_OPEN_p3323
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,183,theorem,BSD_HasseBound_Disc_p3253
RouteD,brothers-desert-proof,640607b4c4caf107042558a9a2ac21351408fc50,birch-swinnerton-dyer-143a1/hasseprimset/BSD_Genesis812_CLOSED.lean,185,theorem,BSD_HasseBound_Disc_p3257
